YEAR,STATE,EVTYPE,FATALITIES,INJURIES,PROPDMG,CROPDMG
1959,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1960,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1960,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1960,pennsylvania,TORNADO,0,0,0.525,0
1961,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1961,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1961,pennsylvania,TORNADO,0,6,5.3275,0
1962,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1962,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1962,pennsylvania,TORNADO,0,0,0.5275,0
1963,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1963,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1963,pennsylvania,TORNADO,2,90,27.52525,0
1964,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1964,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1964,pennsylvania,TORNADO,0,10,1.02525,0
1965,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1965,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1965,pennsylvania,TORNADO,0,7,0.55,0
1966,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1966,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1966,pennsylvania,TORNADO,0,6,0.325,0
1967,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1967,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1967,pennsylvania,TORNADO,0,11,0.5025,0
1968,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1968,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1968,pennsylvania,TORNADO,0,1,0.5525,0
1969,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1969,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1969,pennsylvania,TORNADO,0,0,0.275,0
1970,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1970,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1970,pennsylvania,TORNADO,1,10,5.9025,0
1971,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1971,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1971,pennsylvania,TORNADO,0,4,0.325,0
1972,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1972,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1972,pennsylvania,TORNADO,0,3,0.0525,0
1973,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1973,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1973,pennsylvania,TORNADO,0,4,0.65503,0
1974,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1974,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1974,pennsylvania,TORNADO,0,3,0.12503,0
1975,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1975,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1975,pennsylvania,TORNADO,0,2,2.86075,0
1976,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1976,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1976,pennsylvania,TORNADO,2,26,8.53525,0
1977,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1977,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1977,pennsylvania,TORNADO,0,11,8.0575,0
1978,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1978,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1978,pennsylvania,TORNADO,1,31,1.385,0
1979,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1979,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1979,pennsylvania,TORNADO,1,5,2.96,0
1980,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1980,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1980,pennsylvania,TORNADO,0,142,1008.58525,0
1981,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1981,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1981,pennsylvania,TORNADO,0,6,1.55,0
1982,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1982,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1982,pennsylvania,TORNADO,0,4,0.0775,0
1983,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1983,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1983,pennsylvania,TORNADO,0,13,64.40003,0
1984,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1984,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,2,0,0
1984,pennsylvania,TORNADO,0,14,17.8025,0
1985,pennsylvania,ICE / SNOW / FROST / HAIL,0,1,0,0
1985,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,2,0,0,0
1985,pennsylvania,TORNADO,65,529,379.3825,0
1986,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1986,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,1,31,0,0
1986,pennsylvania,TORNADO,0,4,10.03,0
1987,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1987,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,2,4,0,0
1987,pennsylvania,TORNADO,0,1,0.5525,0
1988,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1988,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,1,6,0,0
1988,pennsylvania,TORNADO,0,2,3.525,0
1989,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1989,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,16,0,0
1989,pennsylvania,TORNADO,0,12,8.65,0
1990,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1990,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,10,0,0
1990,pennsylvania,TORNADO,0,1,3.6025,0
1991,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1991,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,1,25,0,0
1991,pennsylvania,TORNADO,0,13,7.41025,0
1992,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1992,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,1,26,0,0
1992,pennsylvania,TORNADO,0,20,7.71275,0
1993,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,4,0,5,0
1993,pennsylvania,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
1993,pennsylvania,COLD / WIND AND WINDCHILL,0,0,0,0
1993,pennsylvania,COLD / WIND AND WINDCHILL,1,0,5.1005,0
1993,pennsylvania,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1993,pennsylvania,FLASH FLOOD,0,7,0.259,0
1993,pennsylvania,FLOOD / DAM FAILURE,0,0,0.506,0
1993,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,5.00E-05
1993,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,100.01,0
1993,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,0,4,0.8115,0
1993,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0,0
1993,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,0,1.1935,0
1993,pennsylvania,TORNADO,0,0,10.605,0
1994,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
1994,pennsylvania,COLD / WIND AND WINDCHILL,3,129,5,0
1994,pennsylvania,COLD / WIND AND WINDCHILL,0,3,1.56,0
1994,pennsylvania,DROUGHT / HEAT / WILDFIRE,37,0,0.005,0
1994,pennsylvania,DUST STORM / DEVIL,0,0,0.005,0
1994,pennsylvania,FLASH FLOOD,1,7,28.008,0
1994,pennsylvania,FLOOD / DAM FAILURE,0,0,0.5005,0.075
1994,pennsylvania,FOG / VOG / SMOKE,0,3,0,0
1994,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0.55,0.505
1994,pennsylvania,ICE / SNOW / FROST / HAIL,1,261,12.11,0
1994,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,6,40,4.157,0
1994,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,1,0,0,0
1994,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,1,12,13.6725,0.5
1994,pennsylvania,TORNADO,3,39,63.75,5
1995,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
1995,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
1995,pennsylvania,COLD / WIND AND WINDCHILL,5,0,0.11,0
1995,pennsylvania,COLD / WIND AND WINDCHILL,1,6,0.228,0
1995,pennsylvania,DROUGHT / HEAT / WILDFIRE,0,0,0.005,18
1995,pennsylvania,DROUGHT / HEAT / WILDFIRE,198,57,0.2,0.05
1995,pennsylvania,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1995,pennsylvania,FLASH FLOOD,1,3,9.876,0
1995,pennsylvania,FLOOD / DAM FAILURE,0,0,0,0
1995,pennsylvania,FOG / VOG / SMOKE,0,0,0,0
1995,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0.041,0.002
1995,pennsylvania,ICE / SNOW / FROST / HAIL,1,4,0.23,0
1995,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,4,19,7.311,0
1995,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,2,0,0,0
1995,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,3,22,4.317,0
1995,pennsylvania,TORNADO,0,1,0.05,0
1996,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,7,2,18.97,0
1996,pennsylvania,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
1996,pennsylvania,COLD / WIND AND WINDCHILL,0,0,0.35,0
1996,pennsylvania,COLD / WIND AND WINDCHILL,0,0,0.2375,0.0015
1996,pennsylvania,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1996,pennsylvania,DROUGHT / HEAT / WILDFIRE,1,4,0,0
1996,pennsylvania,FLASH FLOOD,23,3,419.493,0
1996,pennsylvania,FLOOD / DAM FAILURE,4,3,69.158,0
1996,pennsylvania,FOG / VOG / SMOKE,0,1,0,0
1996,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0.037,0
1996,pennsylvania,ICE / SNOW / FROST / HAIL,2,2,4.426,0
1996,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,0,13,0.255,0
1996,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0,0
1996,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,0,19,18.8998,0
1996,pennsylvania,TORNADO,0,5,3.246,0.021
1997,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
1997,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
1997,pennsylvania,COLD / WIND AND WINDCHILL,3,0,0.025,50
1997,pennsylvania,COLD / WIND AND WINDCHILL,2,3,0.282,0
1997,pennsylvania,DROUGHT / HEAT / WILDFIRE,0,0,0,1.4
1997,pennsylvania,DROUGHT / HEAT / WILDFIRE,36,60,0,0
1997,pennsylvania,FLASH FLOOD,3,0,10.503,0
1997,pennsylvania,FLOOD / DAM FAILURE,0,0,0.121,0
1997,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0,0
1997,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0.366,0
1997,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,1,10,0.344,0
1997,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,2,2,0,0
1997,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.12,0
1997,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,1,6,2.102,0
1997,pennsylvania,TORNADO,1,3,1.33,0.013
1998,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
1998,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
1998,pennsylvania,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
1998,pennsylvania,COLD / WIND AND WINDCHILL,0,2,0.284,0
1998,pennsylvania,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1998,pennsylvania,DROUGHT / HEAT / WILDFIRE,15,75,0,0
1998,pennsylvania,FLASH FLOOD,0,0,0.62,0
1998,pennsylvania,FLOOD / DAM FAILURE,0,0,0.42,0
1998,pennsylvania,FOG / VOG / SMOKE,0,12,0,0
1998,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0.08,0.005
1998,pennsylvania,ICE / SNOW / FROST / HAIL,0,42,0,0
1998,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,1,6,0.914,0
1998,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0,0
1998,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,1,36,46.104,0
1998,pennsylvania,TORNADO,3,91,30,2.07
1999,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,3,63,0.405,0
1999,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,1,72,0,0
1999,pennsylvania,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
1999,pennsylvania,COLD / WIND AND WINDCHILL,0,2,7.095,0
1999,pennsylvania,DROUGHT / HEAT / WILDFIRE,0,0,0,520
1999,pennsylvania,DROUGHT / HEAT / WILDFIRE,88,136,0,0
1999,pennsylvania,FLASH FLOOD,6,39,97.742,0
1999,pennsylvania,FLOOD / DAM FAILURE,0,0,0.115,0
1999,pennsylvania,FOG / VOG / SMOKE,0,0,0,0
1999,pennsylvania,ICE / SNOW / FROST / HAIL,0,0,0.035,0.52
1999,pennsylvania,ICE / SNOW / FROST / HAIL,0,2,0.67,0
1999,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,0,4,0.0352,0
1999,pennsylvania,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0,0
1999,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,3,10,6.125,0
1999,pennsylvania,TORNADO,0,30,3.44,0
2000,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,0,0,0.43,0
2000,pennsylvania,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
2000,pennsylvania,COLD / WIND AND WINDCHILL,2,0,0,0
2000,pennsylvania,COLD / WIND AND WINDCHILL,3,3,2.5674,0
2000,pennsylvania,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2000,pennsylvania,DROUGHT / HEAT / WILDFIRE,17,0,0,0
